Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
7796734141,"Sep 12, 2022, 1:50:16 PM",Afternoon Hike,Hike,,8215,10.63,173.0,56,false,,activities/8328331268.tcx.gz,,,8215.0,7635.0,10631.5,7.159997463226318,1.3924689292907715,515.1682739257812,514.0679931640625,593.9000244140625,1078.5,49.54172897338867,0.0103466110303998,,,,,,120.87242889404297,,,749.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2941570281982422,9630.7001953125,,,
7803484472,"Sep 13, 2022, 4:11:42 PM",Evening Hike,Hike,,11784,10.31,159.0,44,false,,activities/8335840770.tcx.gz,,,11784.0,8156.0,10312.6005859375,4.4599609375,1.2644188404083252,492.34912109375,497.64898681640625,593.9000244140625,1067.4000244140625,49.99929428100586,-0.05139343813061714,,,,,,122.10179138183594,,,804.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8751358389854431,10201.7001953125,,,
7880886118,"Sep 28, 2022, 4:08:07 PM",Evening Hike,Hike,,3168,4.61,188.0,124,false,,activities/8422998785.tcx.gz,,,3168.0,2726.0,4610.01220703125,2.730651617050171,1.691127061843872,281.28082275390625,262.9808349609375,593.9000244140625,857.2000122070312,48.793060302734375,0.39696207642555237,,,,,,167.97674560546875,,,505.0,,,124.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4551806449890137,3344.10009765625,,,
7890542361,"Sep 30, 2022, 5:08:13 PM",Evening Run,Run,,4571,10.68,190.0,240,false,,activities/8433826998.tcx.gz,,,4571.0,3758.0,10688.0,5.879980564117432,2.8440659046173096,0.0,4.699999809265137,420.79998779296875,427.70001220703125,10.0,-0.04397455230355263,,,94.0,86.0684814453125,,179.9578857421875,,,575.0,,,240.0,,,,,,,,,,,,,0.0,,1.0,10688.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.338219165802002,3559.300048828125,,,
7952752460,"Oct 12, 2022, 2:35:03 PM",Afternoon Walk,Walk,,5240,7.43,155.0,19,false,,activities/8504098774.tcx.gz,,,5240.0,5057.0,7436.90283203125,4.208734512329102,1.4706155061721802,312.6448974609375,312.7449951171875,593.9000244140625,868.5999755859375,48.159053802490234,-0.0013446457451209426,,,,,,117.67679595947266,,,420.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.419256329536438,6257.39990234375,,,
7973275016,"Oct 14, 2022, 3:56:46 PM",Afternoon Workout,Workout,,1968,0,162.0,16,false,,activities/8528135188.tcx.gz,,,1968.0,1968.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,134.30030822753906,,,209.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7973275631,"Oct 16, 2022, 10:04:22 AM",Lunch Hike,Hike,,19158,16.00,174.0,194,false,,activities/8528134898.tcx.gz,,,19158.0,12157.0,16008.3994140625,9.89233112335205,1.316805124282837,1390.6715087890625,1408.5699462890625,593.9000244140625,1905.699951171875,49.999881744384766,-0.11181630194187164,,,,,,140.3810272216797,,,1596.0,,,194.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8355987071990967,11772.900390625,,,
7984367886,"Oct 18, 2022, 10:08:04 AM",Lunch Hike,Hike,,18989,8.29,171.0,138,false,,activities/8540803846.tcx.gz,,,18989.0,11186.0,8297.0,8.939990043640137,0.7417306900024414,850.3146362304688,1088.4146728515625,1619.300048828125,2706.199951171875,49.999881744384766,-2.8697121143341064,,,,,,137.81846618652344,,,1565.0,,,138.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.436937153339386,8297.0,,,
7993040397,"Oct 20, 2022, 9:02:19 AM",Lunch Hike,Hike,,17494,11.76,171.0,125,false,,activities/8550575487.tcx.gz,,,17494.0,11843.0,11768.5,5.120019435882568,0.9937093257904053,984.0179443359375,1034.7178955078125,939.4000244140625,1963.0999755859375,49.99904251098633,-0.4308110773563385,,,,,,131.3721466064453,,,1286.0,,,125.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6727163195610046,11768.599609375,,,
8003262467,"Oct 22, 2022, 2:37:24 PM",Afternoon Hike,Hike,,7720,9.28,179.0,66,false,,activities/8562091976.tcx.gz,,,7720.0,7154.0,9286.2998046875,4.460058689117432,1.298056960105896,504.7598571777344,505.760009765625,593.9000244140625,1077.0999755859375,49.99977493286133,-0.010768551379442215,,,,,,128.25575256347656,,,765.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2028886079788208,8394.2998046875,,,
